page_selection13,page_selection2,page_selection5,page_selection6,page_selection7,page_selection9,page_selection10,page_selection11
Labrador Retriever,Female,09-06-2017 (10 Weeks),No,No,$400 USD Buyer tips,Worldwide,Current vaccinations
Labrador Retriever,Male,10-12-2017 (5 Weeks),No,No,$800 USD Buyer tips,United States,"Registered/registerable, Current vaccinations, Veterinarian examination"
Labrador Retriever,Female,09-30-2017 (6 Weeks),No,No,$600 USD Buyer tips,Not available,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate"
Labrador Retriever,Female,08-22-2017 (12 Weeks),No,No,$650 USD Buyer tips,Not available,"Registered/registerable, Current vaccinations"
Labrador Retriever,Male,10-14-2017 (4 Weeks),No,No,$700 USD Buyer tips,United States,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee"
Labrador Retriever,Male,10-17-2017 (4 Weeks),Yes,No,$950 USD Buyer tips,United States,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee, Pedigree, Travel crate"
Labrador Retriever,Female,10-11-2017 (5 Weeks),Yes,No,$800 USD Buyer tips,Worldwide,"Registered/registerable, Pedigree"
Labrador Retriever,Female,10-17-2017 (4 Weeks),Yes,No,$1600 USD Buyer tips,Worldwide,"Registered/registerable, Current vaccinations, Health guarantee, Pedigree"
Labrador Retriever,Female,07-10-2017 (4 Months),Yes,Yes,$1000 USD Buyer tips,Worldwide,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee, Pedigree, Travel crate"
Labrador Retriever,Female,01-27-2018 (Unborn),Yes,Yes,$1750 USD Buyer tips,Worldwide,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee, Pedigree"
Labrador Retriever,Female,10-26-2017 (3 Weeks),Yes,No,$1000 USD Buyer tips,Worldwide,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate"
Labrador Retriever,Male,10-18-2017 (4 Weeks),Yes,No,$1200 USD Buyer tips,Worldwide,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee"
Labrador Retriever,Female,07-22-2017 (16 Weeks),No,No,$350 USD Buyer tips,Not available,"Current vaccinations, Veterinarian examination, Health certificate"
Labrador Retriever,Male,05-11-2017 (6 Months),No,No,$500 USD Buyer tips,United States,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee, Pedigree, Travel crate"
