page_selection13,page_selection2,page_selection5,page_selection6,page_selection7,page_selection9,page_selection10,page_selection11
German Shepherd Dog,Female,08-15-2017 (13 Weeks),No,No,$450 USD Buyer tips,United States,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee"
German Shepherd Dog,Male,10-13-2017 (4 Weeks),Yes,No,$1500 USD Buyer tips,United States,"Registered/registerable, Current vaccinations, Veterinarian examination, Health guarantee, Pedigree"
German Shepherd Dog,Female,10-09-2017 (5 Weeks),No,No,$800 USD Buyer tips,Worldwide,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee"
German Shepherd Dog,Male,08-23-2017 (12 Weeks),Yes,No,$1500 USD Buyer tips,Worldwide,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee, Pedigree"
German Shepherd Dog,Female,08-26-2017 (11 Weeks),Yes,Yes,$1250 USD Buyer tips,United States,"Registered/registerable, Current vaccinations, Health guarantee, Pedigree"
German Shepherd Dog,N/A,10-02-2017 (6 Weeks),No,No,$1250 USD Buyer tips,Worldwide,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee"
German Shepherd Dog,Female,03-25-2017 (7 Months),No,No,$550 USD Buyer tips,United States,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee, Travel crate"
German Shepherd Dog,Male,09-20-2017 (8 Weeks),No,No,$650 USD Buyer tips,Worldwide,"Current vaccinations, Veterinarian examination, Health certificate, Health guarantee, Pedigree"
German Shepherd Dog,Female,06-07-2017 (5 Months),Yes,Yes,$1200 USD Buyer tips,United States,"Registered/registerable, Current vaccinations, Veterinarian examination, Health guarantee, Pedigree"
German Shepherd Dog,Male,09-27-2017 (7 Weeks),Yes,Yes,$850 USD Buyer tips,Worldwide,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee, Pedigree"
German Shepherd Dog,Male,10-23-2017 (3 Weeks),Yes,No,$1750 USD Buyer tips,Worldwide,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee, Pedigree"
German Shepherd Dog,Female,08-14-2017 (13 Weeks),Yes,No,$795 USD Buyer tips,Worldwide,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee, Pedigree"
German Shepherd Dog,Female,08-09-2017 (14 Weeks),No,No,$495 USD Buyer tips,Worldwide,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee, Pedigree"
German Shepherd Dog,Male,09-25-2017 (7 Weeks),Yes,No,$1200 USD Buyer tips,Worldwide,"Registered/registerable, Current vaccinations, Veterinarian examination, Health guarantee, Pedigree, Travel crate"
German Shepherd Dog,Male,09-26-2017 (7 Weeks),Yes,No,$800 USD Buyer tips,Not available,"Registered/registerable, Current vaccinations, Pedigree"
German Shepherd Dog,Female,08-16-2017 (13 Weeks),No,No,$500 USD Buyer tips,Worldwide,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee, Travel crate"
German Shepherd Dog,Male,10-02-2017 (6 Weeks),No,No,$1500 USD Buyer tips,Not available,"Registered/registerable, Current vaccinations, Veterinarian examination, Health guarantee, Pedigree"
German Shepherd Dog,Female,09-10-2017 (9 Weeks),No,No,$1200 USD Buyer tips,Worldwide,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate"
German Shepherd Dog,Female,09-04-2017 (10 Weeks),No,No,$1000 USD Buyer tips,Not available,"Registered/registerable, Current vaccinations, Veterinarian examination"
