page_selection13,page_selection2,page_selection5,page_selection6,page_selection7,page_selection9,page_selection10,page_selection11
Golden Retriever,Male,10-02-2017 (6 Weeks),No,No,$775 USD Buyer tips,United States,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee"
Golden Retriever,Male,09-06-2017 (10 Weeks),No,No,$900 USD Buyer tips,United States,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee, Pedigree"
Golden Retriever,Female,09-13-2017 (9 Weeks),No,No,$1200 USD Buyer tips,Not available,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee, Pedigree"
Golden Retriever,Male,09-28-2017 (7 Weeks),No,No,$850 USD Buyer tips,United States,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee"
Golden Retriever,Female,08-08-2017 (14 Weeks),No,No,$1100 USD (shipping included!) Buyer tips,United States,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Travel crate"
Golden Retriever,Female,09-04-2017 (10 Weeks),No,No,$600 USD Buyer tips,United States,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee"
Golden Retriever,Male,10-17-2017 (4 Weeks),Yes,No,$2000 USD Buyer tips,Worldwide,"Registered/registerable, Current vaccinations, Health guarantee"
Golden Retriever,Female,08-28-2017 (11 Weeks),Yes,Yes,$3000 USD Buyer tips,Not available,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee, Pedigree"
Golden Retriever,Female,11-04-2017 (12 Days),Yes,No,$1000 USD Buyer tips,United States,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Pedigree"
Golden Retriever,Male,06-11-2017 (5 Months),No,No,$750 USD Buyer tips,Worldwide,"Registered/registerable, Current vaccinations, Veterinarian examination, Health guarantee"
Golden Retriever,Male,10-31-2017 (16 Days),Yes,Yes,$1200 USD Buyer tips,United States,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee, Pedigree"
