page_selection13,page_selection2,page_selection5,page_selection6,page_selection7,page_selection9,page_selection10,page_selection11
French Bulldog,Male,09-01-2017 (10 Weeks),Yes,No,$2500 USD (shipping included!) Buyer tips,Worldwide,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee, Travel crate"
French Bulldog,Female,09-13-2017 (9 Weeks),No,No,$2500 USD Buyer tips,United States,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee"
French Bulldog,Female,06-26-2015 (2 Years),No,No,$3500 USD (shipping included!) Buyer tips,Worldwide,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee"
French Bulldog,Female,05-28-2016 (17 Months),Yes,Yes,$0 USD Buyer tips,Worldwide,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee, Pedigree, Travel crate"
French Bulldog,Female,07-19-2017 (17 Weeks),Yes,No,$4500 USD (shipping included!) Buyer tips,Worldwide,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee, Pedigree, Travel crate"
French Bulldog,Male,10-20-2017 (3 Weeks),Yes,No,$3500 USD Buyer tips,Worldwide,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee, Pedigree"
French Bulldog,Female,09-25-2017 (7 Weeks),No,No,$6500 USD Buyer tips,Worldwide,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee, Pedigree, Travel crate"
French Bulldog,Male,09-04-2017 (10 Weeks),No,No,$3000 USD Buyer tips,Worldwide,"Current vaccinations, Veterinarian examination, Health certificate, Health guarantee, Travel crate"
French Bulldog,Male,07-25-2017 (16 Weeks),No,No,$4500 USD Buyer tips,Worldwide,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee"
French Bulldog,Female,08-29-2017 (11 Weeks),No,No,$2200 USD Buyer tips,United States,"Registered/registerable, Current vaccinations, Veterinarian examination, Pedigree"
French Bulldog,Female,09-03-2017 (10 Weeks),Yes,No,$3000 USD Buyer tips,United States,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee, Travel crate"
French Bulldog,Female,09-11-2017 (9 Weeks),No,No,$2500 USD Buyer tips,Worldwide,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee"
French Bulldog,Female,09-01-2017 (10 Weeks),Yes,No,$2500 USD Buyer tips,United States,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee, Pedigree"
French Bulldog,Male,07-24-2017 (16 Weeks),No,No,$3500 USD Buyer tips,Worldwide,"Registered/registerable, Current vaccinations, Veterinarian examination, Pedigree"
French Bulldog,Male,09-19-2017 (8 Weeks),No,No,$4700 USD Buyer tips,Worldwide,"Registered/registerable, Current vaccinations, Health certificate, Pedigree, Travel crate"
French Bulldog,Female,09-13-2017 (9 Weeks),No,No,$3200 USD Buyer tips,Worldwide,"Registered/registerable, Current vaccinations"
French Bulldog,Female,08-30-2017 (11 Weeks),Yes,No,$3000 USD Buyer tips,Worldwide,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee, Pedigree, Travel crate"
French Bulldog,Male,08-05-2017 (14 Weeks),No,No,$1600 USD Buyer tips,Worldwide,"Registered/registerable, Current vaccinations, Health guarantee, Travel crate"
French Bulldog,Male,07-23-2017 (16 Weeks),No,No,$2800 USD Buyer tips,Worldwide,"Registered/registerable, Current vaccinations, Veterinarian examination, Health guarantee"
French Bulldog,Female,09-02-2017 (10 Weeks),Yes,Yes,$1700 USD Buyer tips,Worldwide,"Registered/registerable, Current vaccinations, Veterinarian examination"
French Bulldog,Female,10-14-2017 (4 Weeks),No,No,$1800 USD Buyer tips,Not available,"Registered/registerable, Current vaccinations, Health guarantee"
French Bulldog,Male,08-27-2017 (11 Weeks),No,No,$2000 USD Buyer tips,Not available,"Registered/registerable, Veterinarian examination"
