page_selection13,page_selection2,page_selection5,page_selection6,page_selection7,page_selection9,page_selection10,page_selection11
Rottweiler,Female,09-14-2017 (9 Weeks),Yes,Yes,$1400 USD Buyer tips,United States,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee, Pedigree, Travel crate"
Rottweiler,Male,09-03-2017 (10 Weeks),Yes,Yes,$2700 USD Buyer tips,Worldwide,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee, Pedigree, Travel crate"
Rottweiler,Male,08-22-2017 (12 Weeks),Yes,No,$850 USD Buyer tips,Worldwide,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee, Pedigree"
Rottweiler,Male,10-10-2017 (5 Weeks),No,No,$800 USD Buyer tips,Select Areas,
Rottweiler,Female,10-19-2017 (4 Weeks),No,No,$500 USD Buyer tips,United States,"Current vaccinations, Veterinarian examination, Health certificate, Health guarantee, Pedigree, Travel crate"
Rottweiler,Female,08-31-2017 (11 Weeks),No,No,$350 USD Buyer tips,Not available,
Rottweiler,Female,09-09-2017 (9 Weeks),Yes,No,$700 USD Buyer tips,United States,"Registered/registerable, Current vaccinations, Health guarantee"
Rottweiler,Female,09-05-2017 (10 Weeks),No,No,$75 USD Buyer tips,Worldwide,"Current vaccinations, Health guarantee"
Rottweiler,Female,06-06-2017 (5 Months),No,No,$900 USD Buyer tips,Worldwide,"Registered/registerable, Current vaccinations, Veterinarian examination, Health guarantee"
Rottweiler,Female,08-28-2017 (11 Weeks),No,No,$800 USD Buyer tips,United States,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee"
Rottweiler,Male,10-15-2017 (4 Weeks),Yes,Yes,$1700 USD Buyer tips,Worldwide,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee, Pedigree"
Rottweiler,Male,10-18-2017 (4 Weeks),No,No,$850 USD Buyer tips,United States,"Registered/registerable, Current vaccinations, Veterinarian examination, Health guarantee, Pedigree"
Rottweiler,Male,09-12-2017 (9 Weeks),No,No,$1500 USD Buyer tips,Worldwide,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee, Pedigree"
Rottweiler,Male,10-06-2017 (5 Weeks),No,No,$1000 USD Buyer tips,Not available,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Pedigree"
Rottweiler,Male,09-30-2017 (6 Weeks),Yes,No,$1200 USD Buyer tips,Worldwide,"Registered/registerable, Current vaccinations, Health guarantee"
